Index,country,year,rgdpe,rgdpo,emp,avh,hc,labor_stock,rnna,delta,capital_stock,Name,Index Year,Overall Score,Property Rights,Judicial Effectiveness,Government Integrity,Rule of law,Tax Burden,Government Spending,Fiscal Health,Government size,Business Freedom,Labor Freedom,Monetary Freedom,Regulatory efficiency,Trade Freedom,Investment Freedom,Financial Freedom,Market openness,Year,Countries,Economic Freedom Summary Index,1  Size of Government,2  Legal System & Property Rights -- With Gender Adjustment,2 Legal System & Property Rights - No Gender Adjustment,3  Sound Money,4  Freedom to trade internationally,5  Regulation
75,Croatia,2015,99181.7265625,95440.5703125,1.69973313808441,1827.6509949266,3.43367528915405,10666.7773914328,501830.78125,0.04488865658641,479304.27164598,Croatia,2015,61.5,40,,48,44,74.9,46.5,,60.7,55.8,42.8,80,59.5333333333333,87.2,80,60,75.7333333333333,2015,Croatia,7.32,5.55,5.92,5.92,9.81,8.31,6.99
76,Croatia,2016,102310.625,98176.5625,1.70932424068451,1834.90973668249,3.47803640365601,10908.7070765497,508540.71875,0.04536319896579,485471.684943139,Croatia,2016,59.1,35,,48,41.5,70.8,33.7,,52.25,60.3,42.4,78.7,60.4666666666667,87.4,75,60,74.1333333333333,2016,Croatia,7.3,5.64,5.87,5.87,9.75,8.31,6.94
77,Croatia,2017,106672.765625,106076,1.75416624546051,1823.7675980935,3.52366423606873,11272.876884799,516122.34375,0.04601775482297,492371.552276656,Croatia,2017,59.4,65.5,56.8,43.4,55.2333333333333,66.8,31.3,44.7,47.6,58.2,43.3,80.3,60.6,87.4,75,60,74.1333333333333,2017,Croatia,7.39,5.92,5.87,5.87,9.74,8.4,7.03
78,Croatia,2018,110014.140625,104344.6328125,1.79193985462189,1810.86957827887,3.5706033706665,11586.4985660905,524323.4375,0.04672386497259,499825.020004285,Croatia,2018,61,65.9,56.5,40.5,54.3,66,32.5,67.2,55.2333333333333,58.9,43,79.1,60.3333333333333,87.4,75,60,74.1333333333333,2018,Croatia,7.33,5.72,5.91,5.91,9.66,8.37,7
79,Croatia,2019,113633.0078125,107392.0390625,1.81762433052063,1831.32341007765,3.61890196800232,12046.0869407178,534133.9375,0.04750132933259,508761.865427099,Croatia,2019,61.4,66,42.9,38.6,49.1666666666667,66.4,33.4,85.4,61.7333333333333,60.7,44,78.5,61.0666666666667,86,75,60,73.6666666666667,2019,Croatia,7.3,5.5,5.93,5.93,9.68,8.38,7
80,Cyprus,2000,19743.375,19120.970703125,0.26772981882095,1926.39153640869,2.55026268959045,1315.30424820504,123865.5390625,0.0345702059567,119583.481866172,Cyprus,2000,67.2,70,,50,60,71.7,54.4,,63.05,85,,79.8,82.4,74.4,50,70,64.8,2000,Cyprus,6.84,6.83,6.34,6.74,6.88,7.41,6.73
81,Cyprus,2001,20702.837890625,19664.859375,0.27359390258789,1950.89405106198,2.5698447227478,1371.66160294621,126522.2734375,0.03411536291242,122205.920162676,Cyprus,2001,71,90,,50,70,71.4,58.9,,65.15,85,,86.2,85.6,77,50,70,65.6666666666667,2001,Cyprus,6.89,6.75,6.5,6.91,7.06,7.41,6.7
82,Cyprus,2002,20892.32421875,19092.96484375,0.27940541505814,1923.20743222662,2.58636069297791,1389.79274022338,130009.046875,0.03387637063861,125604.81221669,Cyprus,2002,73,90,,70,80,71.2,58.9,,65.05,85,,83.5,84.25,78.8,50,70,66.2666666666667,2002,Cyprus,7.3,7.4,6.5,6.91,8.27,7.44,6.88
83,Cyprus,2003,21264.44140625,18078.2265625,0.28927892446518,1916.04186880715,2.60298323631287,1442.75690067619,133598.5,0.03365762159228,129101.892241703,Cyprus,2003,73.3,90,,70,80,70.7,59.8,,65.25,85,,85,85,79.4,50,70,66.4666666666667,2003,Cyprus,7.23,7.2,6.5,6.91,8.23,7.64,6.6
84,Cyprus,2004,22709.40625,18465.5390625,0.3009584248066,1878.57526653658,2.61971235275269,1481.11477111297,137658.40625,0.03316181525588,133093.403613519,Cyprus,2004,74.1,90,,70,80,81.4,56.2,,68.8,85,,84.6,84.8,79.4,50,70,66.4666666666667,2004,Cyprus,7.93,7.49,6.63,7.05,9.55,9.2,6.76
85,Cyprus,2005,24390.591796875,21364.994140625,0.31189513206482,1847.30393494515,2.63654899597168,1519.08752845196,142304.796875,0.03263256698847,137661.026058196,Cyprus,2005,71.9,90,,61,75.5,79,57.4,,68.2,85,70,83,79.3333333333333,73.6,50,70,64.5333333333333,2005,Cyprus,7.77,7.61,6.59,7,9.35,8.56,6.72
86,Cyprus,2006,26099.1328125,22115.47265625,0.31767430901527,1832.92163429337,2.65349388122559,1545.0554907873,148812.390625,0.03249359875917,143976.940513638,Cyprus,2006,71.8,90,,54,72,79.1,48.3,,63.7,70,70,84.4,74.8,82.4,70,70,74.1333333333333,2006,Cyprus,7.72,7.68,6.59,7,9.19,8.66,6.48
87,Cyprus,2007,28847.38671875,23687.322265625,0.33174303174019,1862.06064959721,2.67054772377014,1649.66581565385,155939.921875,0.03255573287606,150863.183433723,Cyprus,2007,71.7,90,,57,73.5,79.4,44.8,,62.1,70,70,84.7,74.9,81.6,70,70,73.8666666666667,2007,Cyprus,7.82,7.57,6.69,7.11,9.36,8.79,6.69
88,Cyprus,2008,30870.048828125,25492.712890625,0.34342870116234,1867.71827216178,2.68771100044251,1723.9732537836,163818.984375,0.03284998983145,158437.532404083,Cyprus,2008,71.3116055,90,,56,73,78.1664,42.9712,,60.5688,70,70,84.97845497,74.9928183233333,81,70,70,73.6666666666667,2008,Cyprus,7.8,7.57,6.65,7.06,9.3,8.77,6.71
89,Cyprus,2009,30597.498046875,25696.646484375,0.34353911876679,1847.10385492023,2.70498490333557,1716.45474512092,169662.40625,0.03329115733504,164014.148389689,Cyprus,2009,70.82559012,90,,53,71.5,76.6044,42.1837,,59.39405,70,70,85.66780116,75.2226003866667,80.8,70,70,73.6,2009,Cyprus,7.73,7.35,6.61,7.02,9.42,8.79,6.5
90,Cyprus,2010,31168.369140625,26422.625,0.34566709399223,1844.9967991333,2.72236943244934,1736.20385162756,175130.640625,0.03358205407858,169249.393980715,Cyprus,2010,70.9,80,,64,72,72.7,44.8,,58.75,80.3,61.5,82.9,74.9,82.5,70,70,74.1666666666667,2010,Cyprus,7.78,7.26,6.61,7.03,9.44,8.69,6.88
91,Cyprus,2011,30818.748046875,26344.57421875,0.34662008285523,1847.27446839857,2.74201726913452,1755.72031858924,179115.296875,0.03372045233846,173075.448043638,Cyprus,2011,73.3,80,,66,73,74.6,45.6,,60.1,80.1,71.4,87.6,79.7,82.6,75,70,75.8666666666667,2011,Cyprus,7.74,6.97,6.56,6.97,9.5,8.61,7.04
92,Cyprus,2012,30208.3515625,27058.04296875,0.33432188630104,1845.26870497187,2.76180696487427,1703.79659254457,181069.484375,0.03345192968845,175012.360714963,Cyprus,2012,71.8,70,,63,66.5,83.3,37.1,,60.2,81.6,69.9,85.7,79.0666666666667,82.1,75,70,75.7,2012,Cyprus,7.6,7.01,6.43,6.83,9.52,8.11,6.92
93,Cyprus,2013,27338.408203125,24262.265625,0.3156281709671,1810.27908858029,2.7817394733429,1589.41660763508,181776.6875,0.03303859755397,175771.040676994,Cyprus,2013,69,70,,63,66.5,79.8,32.7,,56.25,80.7,62.8,84.1,75.8666666666667,81.8,75,60,72.2666666666667,2013,Cyprus,7.19,7.25,6.38,6.78,7.29,8.04,6.96
94,Cyprus,2014,26104.1015625,22666.705078125,0.30929926037788,1815.43435788779,2.80181574821472,1573.25457697299,181832.40625,0.03260119259357,175904.452954091,Cyprus,2014,67.6,70,,64,67,79.7,36.2,,57.95,79.7,70.2,78.8,76.2333333333333,82.8,65,50,65.9333333333333,2014,Cyprus,7.41,7.29,6.4,6.8,7.23,8.82,7.33
95,Cyprus,2015,27367.923828125,23929.623046875,0.31417256593704,1824.33084091894,2.82203698158264,1617.4637635458,181985.09375,0.03222509473562,176120.606863435,Cyprus,2015,67.9,70,,63,66.5,79.5,36.7,,58.1,79.5,59.6,82.7,73.9333333333333,88,70,50,69.3333333333333,2015,Cyprus,7.84,7.38,6.32,6.71,9.69,8.61,7.23
96,Cyprus,2016,30337.669921875,26193.916015625,0.32880476117134,1839.67539023064,2.84240436553955,1719.35342393629,184995.671875,0.0329570248723,178898.764915747,Cyprus,2016,68.7,70,,63,66.5,76.1,47.3,,61.7,74.5,58.2,85.3,72.6666666666667,88,75,50,71,2016,Cyprus,7.85,7.43,6.37,6.76,9.49,8.68,7.29
97,Cyprus,2017,32195.4375,26715.97265625,0.34436237812042,1821.48264674073,2.86291837692261,1795.7658265837,189673.484375,0.03486584126949,183060.35877575,Cyprus,2017,67.9,75.4,60.7,53.6,63.2333333333333,73,48.8,72.9,64.9,75.8,58.6,83.3,72.5666666666667,87,75,50,70.6666666666667,2017,Cyprus,7.86,7.47,6.42,6.82,9.16,8.76,7.5
98,Cyprus,2018,33295.43359375,26906.84765625,0.35703805088997,1809.58328414591,2.88358068466187,1863.05290031101,193181.203125,0.03601326420903,186224.117416641,Cyprus,2018,67.8,71.2,56.7,41.3,56.4,75.2,52.9,79.3,69.1333333333333,77,55.7,83,71.9,86.9,75,60,73.9666666666667,2018,Cyprus,7.88,7.45,6.53,6.94,9.22,8.72,7.47
99,Cyprus,2019,33665.640625,28053.96875,0.3665671646595,1805.23978482317,2.90439200401306,1921.95709730632,196604.328125,0.03592324629426,189541.662423248,Cyprus,2019,68.1,73.1,48.1,43.7,54.9666666666667,74.9,55.2,80.3,70.1333333333333,76.9,59.5,84,73.4666666666667,86,75,60,73.6666666666667,2019,Cyprus,7.86,7.25,6.52,6.93,9.28,8.75,7.48
100,Czech Republic,2000,228818.5,231523.203125,4.88687229156494,1895.56215453127,3.57368922233582,33104.4061387431,1720886.75,0.03886050358415,1654012.22428371,Czech Republic,2000,68.6,70,,48,59,58.1,49.6,,53.85,85,,75,80,72,70,90,77.3333333333333,2000,Czechia,7.16,6.13,6.88,7.09,8,8.35,6.44
101,Czech Republic,2001,240056.078125,242380.28125,4.88346385955811,1818.31569477487,3.58205246925354,31807.4760189965,1741832.75,0.03974110260606,1672610.39595966,Czech Republic,2001,70.2,70,,46,58,67.5,49.6,,58.55,85,,81.2,83.1,72.8,70,90,77.6,2001,Czechia,7.38,6.13,6.87,7.08,9.15,8.51,6.21
102,Czech Republic,2002,238954.59375,238087.015625,4.91457796096802,1816.57018887501,3.59043526649475,32054.2420932781,1760798.375,0.04058840870857,1689330.37090211,Czech Republic,2002,66.5,70,,43,56.5,66.8,33.7,,50.25,70,,82.2,76.1,73,70,90,77.6666666666667,2002,Czechia,7.52,6.1,6.86,7.07,9.48,8.6,6.57
103,Czech Republic,2003,248374.609375,249011.453125,4.87071990966797,1806.22398234003,3.59883761405945,31661.1737841049,1779304.25,0.04128399863839,1705847.45576572,Czech Republic,2003,67.5,70,,39,54.5,67.2,45.6,,56.4,70,,81.9,75.95,73.6,70,90,77.8666666666667,2003,Czechia,7.44,5.35,6.93,7.14,9.74,8.55,6.62
104,Czech Republic,2004,260656.515625,256095.25,4.86015272140503,1817.06106372272,3.60725975036621,31856.4116515833,1799458.125,0.04195373132825,1723964.14228732,Czech Republic,2004,67,70,,37,53.5,67,40.9,,53.95,70,,84.6,77.3,73.4,70,90,77.8,2004,Czechia,7.65,6.02,6.94,7.15,9.65,8.72,6.9
105,Czech Republic,2005,273118.03125,279153.0625,4.95670986175537,1816.98824208148,3.61570143699646,32564.0323311354,1822855.625,0.042714279145,1744993.66099271,Czech Republic,2005,64.6,70,,39,54.5,68.2,15.1,,41.65,70,57.7,88.9,72.2,76.8,70,90,78.9333333333333,2005,Czechia,7.58,5.89,6.92,7.13,9.66,8.29,7.12
106,Czech Republic,2006,289288.96875,285493.875,5.0296778678894,1799.16676354686,3.61983227729797,32756.6921283576,1848645.375,0.04358874633908,1768065.24067821,Czech Republic,2006,66.4,70,,42,56,68.8,36.8,,52.8,57.8,60.3,85.9,68,82.4,70,90,80.8,2006,Czechia,7.55,5.95,6.74,6.94,9.45,8.48,7.11
107,Czech Republic,2007,316349.5625,310792.03125,5.13401889801025,1784.36445886035,3.62396788597107,33199.0279349203,1884566.375,0.04467757418752,1800368.52096964,Czech Republic,2007,67.4,70,,43,56.5,69.9,47.1,,58.5,61.1,59.7,86.3,69.0333333333334,86.6,70,80,78.8666666666667,2007,Czechia,7.7,6.66,6.74,6.95,9.37,8.49,7.24
108,Czech Republic,2008,331237,327105.0625,5.23653936386108,1789.54051436565,3.62810850143433,33999.0023966976,1917497.125,0.04586789011955,1829545.57756594,Czech Republic,2008,68.1465471,70,,48,59,71.3264,45.5572,,58.4418,64.20435498,66.1,80.28453411,70.1962963633333,86,70,80,78.6666666666667,2008,Czechia,7.64,6.56,6.77,6.97,9.15,8.45,7.26
109,Czech Republic,2009,329541.03125,314229.5,5.14360284805298,1778.76695172306,3.63225340843201,33232.4698987009,1936198.75,0.04667653888464,1845823.69375723,Czech Republic,2009,69.35074353,70,,52,61,80.1631,42.9712,,61.56715,65.10043752,67.8,79.71589873,70.8721120833333,85.8,70,80,78.6,2009,Czechia,7.62,6.26,6.79,7,9.53,8.45,7.07
110,Czech Republic,2010,330243.21875,318896.5625,5.09899091720581,1799.50051806914,3.63640332221985,33366.3161326088,1954053.375,0.04711424559355,1861989.62438735,Czech Republic,2010,69.8,65,,52,58.5,80.1,45.6,,62.85,65.5,76.4,75.6,72.5,87.5,70,80,79.1666666666667,2010,Czechia,7.76,6.45,6.88,7.09,9.58,8.36,7.52
111,Czech Republic,2011,337778.875,328852.28125,5.08902311325073,1805.62334438399,3.64057374000549,33452.7185335334,1971427.125,0.04762457311153,1877538.74975138,Czech Republic,2011,70.4,65,,49,57,81,44.8,,62.9,69.8,77,80,75.6,87.6,70,80,79.2,2011,Czechia,7.79,6.59,6.87,7.08,9.65,8.2,7.62
112,Czech Republic,2012,337924.875,327438.34375,5.11038446426392,1776.12436865945,3.64475440979004,33082.2635524719,1983902.5,0.04813165217638,1888413.99491815,Czech Republic,2012,69.9,70,,46,58,82,36.8,,59.4,67.7,77.9,81.5,75.7,87.1,70,80,79.0333333333333,2012,Czechia,7.89,6.64,7.06,7.06,9.64,8.33,7.77
113,Czech Republic,2013,339633.78125,323381.625,5.12767934799194,1763.00480423859,3.64894485473633,32986.911493323,1992603.625,0.04851203784347,1895938.36253697,Czech Republic,2013,70.9,70,,44,57,82,43.5,,62.75,65.8,85.5,81.7,77.6666666666667,86.8,70,80,78.9333333333333,2013,Czechia,7.84,6.68,7.05,7.05,9.71,8.11,7.65
114,Czech Republic,2014,354289.8125,338200.46875,5.15277814865112,1776.73758115628,3.6531457901001,33445.0413635927,2003524.125,0.04888503625989,1905581.77550181,Czech Republic,2014,72.2,70,,45.3,57.65,81.7,43.8,,62.75,70.1,84,79.4,77.8333333333333,87.8,80,80,82.6,2014,Czechia,7.97,6.52,7.15,7.15,9.71,8.9,7.55
115,Czech Republic,2015,376828.78125,347158.625,5.22114658355713,1756.16095223576,3.65735697746277,33534.9416138636,2023414.25,0.04951366782188,1923227.58895943,Czech Republic,2015,72.5,75,,48,61.5,81.5,40.6,,61.05,68.2,82.9,81.2,77.4333333333333,88,80,80,82.6666666666667,2015,Czechia,7.94,6.41,7.23,7.23,9.69,8.7,7.67
116,Czech Republic,2016,391123.9375,355307.875,5.30270290374756,1778.52553995783,3.66157817840576,34532.3165039319,2036326.5,0.05026483908296,1933970.87615714,Czech Republic,2016,73.2,75,,51,63,82.5,47.3,,64.9,66.6,77.7,84.1,76.1333333333333,88,80,80,82.6666666666667,2016,Czechia,8,6.69,7.25,7.25,9.7,8.73,7.62
117,Czech Republic,2017,412431.0625,378600.09375,5.38201999664307,1784.3711946488,3.66581010818481,35204.6860093691,2053144.875,0.05093479901552,1948568.35344213,Czech Republic,2017,73.3,70.3,55.9,55.9,60.7,82.9,45.3,92,73.4,67.2,77.7,85.8,76.9,87,80,80,82.3333333333333,2017,Czechia,8,6.68,7.23,7.23,9.57,8.81,7.71
118,Czech Republic,2018,424744.09375,391695.15625,5.44891309738159,1786.68910987575,3.67005181312561,35729.8396761201,2079011.25,0.05173492431641,1971453.76032829,Czech Republic,2018,74.2,73,57.9,51.1,60.6666666666667,82.9,48.6,96.2,75.9,72.5,76.8,85.2,78.1666666666667,86.9,80,80,82.3,2018,Czechia,8,6.66,7.27,7.27,9.61,8.76,7.72
119,Czech Republic,2019,435390.09375,401072.21875,5.48143243789673,1787.54340166384,3.67430424690247,36001.9293722019,2104492.75,0.05254371464252,1993914.88347674,Czech Republic,2019,73.7,74.8,47.6,52.1,58.1666666666667,82.6,52.1,97.6,77.4333333333333,72.4,78.1,81.5,77.3333333333333,86,80,80,82,2019,Czechia,7.98,6.64,7.27,7.27,9.57,8.76,7.66
120,Denmark,2000,203091.515625,199781.796875,2.75595617294312,1465.93724479611,3.30117750167847,13336.951212529,1071185.75,0.03939222916961,1028989.35545278,Denmark,2000,68.3,90,,100,95,30.5,0,,15.25,85,,91.1,88.05,77.8,70,70,72.6,2000,Denmark,8.31,4.76,9.29,9.29,9.7,9.49,8.29
121,Denmark,2001,202237.5,199670.375,2.78208780288696,1468.67711062473,3.31471872329712,13543.9031670144,1095497,0.03985470533371,1051836.28987104,Denmark,2001,68.3,90,,100,95,31.6,0,,15.8,85,,90.3,87.65,78,70,70,72.6666666666667,2001,Denmark,8.16,4.44,9.3,9.3,9.7,9.38,8
122,Denmark,2002,203092.84375,199138.921875,2.7825710773468,1462.58458444077,3.32831573486328,13545.3981936843,1116560,0.04022855311632,1071642.40673244,Denmark,2002,71.1,90,,98,94,32.2,5.9,,19.05,85,,89.6,87.3,79.6,70,90,79.8666666666667,2002,Denmark,8.16,4.26,9.28,9.28,9.69,9.41,8.14
123,Denmark,2003,200462.125,202979.078125,2.75679683685303,1457.82901056676,3.34196853637695,13431.1656991571,1137349.5,0.04047378525138,1091316.66058124,Denmark,2003,73.2,90,,95,92.5,32.6,9.9,,21.25,100,,89.9,94.95,81.4,70,90,80.4666666666667,2003,Denmark,8.26,4.71,9.34,9.34,9.75,9.43,8.08
124,Denmark,2004,211404.40625,213716.546875,2.74324750900269,1458.07554251772,3.35567712783813,13422.2457633071,1159359.125,0.04063461348414,1112249.01506631,Denmark,2004,72.4,90,,95,92.5,33.6,8.3,,20.95,100,,85.1,92.55,79.8,70,90,79.9333333333333,2004,Denmark,8.31,4.72,9.29,9.29,9.88,9.29,8.37
125,Denmark,2005,218735.03125,233303.5,2.78431749343872,1451.36391727389,3.36944198608398,13616.1103054242,1184293.5,0.04078692942858,1135989.80459278,Denmark,2005,75.3,90,,95,92.5,33.9,8.3,,21.1,100,99.9,85.6,95.1666666666667,80.2,70,90,80.0666666666667,2005,Denmark,8.18,4.43,9.34,9.34,9.77,8.78,8.58
126,Denmark,2006,235276.765625,242721,2.84960317611694,1455.7018067844,3.38326358795166,14034.3609490375,1217829.375,0.04110326245427,1167772.61457485,Denmark,2006,75.4,90,,95,92.5,35.5,9.3,,22.4,94.6,99.9,87.2,93.9,82.4,70,90,80.8,2006,Denmark,8.25,4.9,9.22,9.22,9.69,8.82,8.62
127,Denmark,2007,245662.46875,249906.09375,2.91692543029785,1432.76976799283,3.39714169502258,14197.6150806912,1249991.625,0.04157724231482,1198020.42031589,Denmark,2007,77,90,,95,92.5,34.2,12.8,,23.5,94.8,99.9,86.8,93.8333333333333,86.6,80,90,85.5333333333334,2007,Denmark,8.22,4.92,9.22,9.22,9.5,8.85,8.61
128,Denmark,2008,255655.203125,265509.15625,2.9490647315979,1430.05460030473,3.41107678413391,14385.6145754464,1277722.125,0.04208520427346,1223948.92836465,Denmark,2008,79.22063298,90,,95,92.5,35.01506667,19.8133,,27.414183335,99.9,100,86.47796317,95.4593210566667,86,90,90,88.6666666666667,2008,Denmark,8.12,4.81,9.15,9.15,9.31,8.75,8.58
129,Denmark,2009,247067.875,254246.046875,2.85604381561279,1417.02839525636,3.42506909370422,13861.5806368049,1293352.75,0.04245306551456,1238445.96097081,Denmark,2009,79.64977202,95,,94,94.5,35.41666667,20.4325,,27.924583335,99.9,99.4,86.58580841,95.29526947,85.8,90,90,88.6,2009,Denmark,8.02,4.45,9.05,9.05,9.43,8.67,8.48
130,Denmark,2010,260929.96875,271409.96875,2.79145050048828,1422.30635684719,3.43911862373352,13654.3250770961,1303744.75,0.04262886196375,1248167.59501629,Denmark,2010,77.9,90,,93,91.5,35.9,22,,28.95,97.9,93.7,79.3,90.3,87.5,90,90,89.1666666666667,2010,Denmark,8.03,4.58,9.08,9.08,9.4,8.67,8.44
131,Denmark,2011,263191.8125,277400.34375,2.79282784461975,1436.98015165271,3.45655488967896,13871.9780534939,1314236.875,0.04264108836651,1258196.3842786,Denmark,2011,78.6,90,,93,91.5,43.2,19.5,,31.35,99.7,92.1,81.4,91.0666666666667,87.6,90,90,89.2,2011,Denmark,8.09,4.79,9.01,9.01,9.59,8.62,8.42
132,Denmark,2012,266211.03125,275497.21875,2.7763671875,1423.34782655838,3.47407937049866,13728.6452172159,1327063.5,0.04262305423617,1270500.00046465,Denmark,2012,76.2,90,,93,91.5,39.8,0,,19.9,99.1,92.1,80.7,90.6333333333333,87.1,90,90,89.0333333333334,2012,Denmark,8.06,4.8,8.99,8.99,9.64,8.52,8.35
133,Denmark,2013,265918.125,270459.78125,2.77782893180847,1425.63512145749,3.49169301986694,13827.6996454985,1341262.875,0.04278494417667,1283877.01776688,Denmark,2013,76.1,90,,94,92,39.8,5.9,,22.85,98.4,91.1,80,89.8333333333333,86.8,85,90,87.2666666666667,2013,Denmark,8.12,4.82,9.04,9.04,9.75,8.49,8.5
134,Denmark,2014,267352.78125,271095.53125,2.80074763298035,1413.80822860337,3.50939559936523,13896.2241173075,1356723.375,0.04307033866644,1298288.83976208,Denmark,2014,76.1,90,,93.7,91.85,39.3,0.5,,19.9,98.1,91.2,80,89.7666666666667,87.8,90,90,89.2666666666667,2014,Denmark,8.21,4.8,9.04,9.04,9.83,8.86,8.51
135,Denmark,2015,278112.53125,270172.65625,2.83158588409424,1407.14810887239,3.52718830108643,14053.9432444698,1374837.125,0.04338148981333,1315194.64226683,Denmark,2015,76.3,95,,91,93,39.6,1.8,,20.7,97.4,92.1,87.6,92.3666666666667,88,90,80,86,2015,Denmark,8.17,4.93,9.04,9.04,9.75,8.7,8.45
136,Denmark,2016,289480.40625,279456.8125,2.86807489395142,1412.04575083871,3.54507112503052,14357.0168142545,1397733.125,0.04378942400217,1336527.1965475,Denmark,2016,75.3,95,,92,93.5,39.5,2.3,,20.9,95.4,86,84.4,88.6,88,90,80,86,2016,Denmark,8.21,5.01,8.98,8.98,9.84,8.75,8.45
137,Denmark,2017,308119.15625,296195.75,2.90531516075134,1405.40401793354,3.56304430961609,14548.4144442457,1422378.375,0.04425458982587,1359431.60343719,Denmark,2017,75.1,86.7,68.5,84.9,80.0333333333333,37.2,5.7,95.4,46.1,93.9,85.8,85.5,88.4,87,90,80,85.6666666666667,2017,Denmark,8.22,5.14,8.97,8.97,9.68,8.86,8.43
138,Denmark,2018,313491.6875,298718.46875,2.94209003448486,1381.92945098926,3.58110880851746,14559.9320509759,1449596.125,0.04472906887531,1384757.04008349,Denmark,2018,76.6,84.8,83.6,84.1,84.1666666666667,41.4,10.6,96.7,49.5666666666667,92.5,82.8,86.4,87.2333333333334,86.9,90,80,85.6333333333333,2018,Denmark,8.29,5.29,9.02,9.02,9.86,8.83,8.43
139,Denmark,2019,322637.5,311838,2.97183656692505,1380.60764340558,3.5992648601532,14767.5687704078,1477716,0.04513369873166,1411021.21124505,Denmark,2019,76.7,86.2,77.8,85.8,83.2666666666667,42,14.4,96.7,51.0333333333333,90.7,86.4,84.1,87.0666666666667,86,90,80,85.3333333333333,2019,Denmark,8.32,5.34,9.02,9.02,9.9,8.84,8.48
140,Estonia,2000,18232.93359375,18203.150390625,0.59983533620834,1977.87288569964,3.30235552787781,3917.9081499991,103625.921875,0.03521506115794,99976.7286986238,Estonia,2000,69.9,70,,57,63.5,72.5,25,,48.75,85,,74.9,79.95,85,90,70,81.6666666666667,2000,Estonia,7.9,6.59,7.16,7.61,8.67,9.45,7.64
141,Estonia,2001,19109.80859375,19155.50390625,0.60386872291565,1970.4960924227,3.31723690032959,3947.24971314483,106549.671875,0.03623110055923,102689.259998743,Estonia,2001,76.1,70,,57,63.5,79.6,67.3,,73.45,85,,80.6,82.8,85,90,70,81.6666666666667,2001,Estonia,7.98,6.61,7.17,7.62,9.2,9.41,7.5
142,Estonia,2002,20424.015625,20390.423828125,0.60367435216904,1972.6898895497,3.33218550682068,3968.1740670371,110838.46875,0.03763448819518,106667.119706256,Estonia,2002,77.6,70,,57,63.5,80,54.4,,67.2,85,,87,86,85,90,90,88.3333333333333,2002,Estonia,7.98,6.54,7.21,7.66,9.24,9.33,7.56
143,Estonia,2003,22031.78515625,21755.271484375,0.6160734295845,1978.33471968059,3.34720134735107,4079.56718000107,116242.515625,0.03962291777134,111636.647986857,Estonia,2003,77.7,70,,56,63,80.4,58.3,,69.35,85,,85.7,85.35,84.2,90,90,88.0666666666667,2003,Estonia,8.11,6.66,7.32,7.77,9.61,9.4,7.59
144,Estonia,2004,23785.50390625,22754.521484375,0.61309170722961,1986.46066477368,3.36228489875793,4094.86814099287,121656.71875,0.04143009334803,116616.469535773,Estonia,2004,77.4,70,,56,63,83.8,55.5,,69.65,85,,82.1,83.55,84.2,90,90,88.0666666666667,2004,Estonia,8.25,7.11,7.26,7.71,9.53,9.46,7.91
145,Estonia,2005,26868.25,27508.767578125,0.62695556879044,2008.37334639882,3.37743639945984,4252.7357001796,128291.453125,0.04236755520105,122856.057902903,Estonia,2005,75.2,70,,55,62.5,82.9,61.6,,72.25,85,47.4,85.5,72.6333333333333,84.8,90,90,88.2666666666667,2005,Estonia,8.14,7.14,7.36,7.82,9.43,8.89,7.87
146,Estonia,2006,30189.552734375,29743.650390625,0.65839350223541,2000.9903456867,3.39626121520996,4474.36712051144,137137.375,0.04349118843675,131173.107582154,Estonia,2006,74.9,70,,60,65,83.8,57.4,,70.6,81.9,49.3,84.7,71.9666666666667,82.4,90,90,87.4666666666667,2006,Estonia,8.11,7.17,7.23,7.68,9.32,8.94,7.88
